gene_id	entrez_id	gene_name	gene_biotype	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction_at_padj0.05_lfc1	contrast	note
ENSGALG00000000780	100780	DUMMY00780	protein_coding	synthetic predicted protein-coding gene 00780	59.167	0.0726	0.3028	0.2396	5.738e-01	7.212e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002143	102143	DUMMY02143	protein_coding	synthetic predicted protein-coding gene 02143	87.0	0.154	0.2731	0.564	5.741e-01	7.212e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000834	100834	DUMMY00834	protein_coding	synthetic predicted protein-coding gene 00834	9.167	0.0498	0.5663	0.0879	5.753e-01	7.221e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002284	102284	DUMMY02284	protein_coding	synthetic predicted protein-coding gene 02284	828.667	-0.0801	0.1925	-0.4159	5.753e-01	7.221e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002774	102774	DUMMY02774	protein_coding	synthetic predicted protein-coding gene 02774	262.5	0.0384	0.2448	0.1569	5.767e-01	7.236e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002497	102497	DUMMY02497	protein_coding	synthetic predicted protein-coding gene 02497	223.333	-0.0731	0.2592	-0.2819	5.784e-01	7.251e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000019	100019	GFRA1	protein_coding	GDNF family receptor alpha 1	762.667	-0.0492	0.1997	-0.2462	5.781e-01	7.251e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002575	102575	DUMMY02575	protein_coding	synthetic predicted protein-coding gene 02575	46.667	0.1429	0.3064	0.4662	5.789e-01	7.254e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000923	100923	DUMMY00923	protein_coding	synthetic predicted protein-coding gene 00923	438.667	0.1117	0.2108	0.5301	5.802e-01	7.267e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001426	101426	DUMMY01426	protein_coding	synthetic predicted protein-coding gene 01426	42.167	0.2372	0.3288	0.7216	5.806e-01	7.267e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000464	100464	DUMMY00464	protein_coding	synthetic predicted protein-coding gene 00464	60.0	0.1591	0.2762	0.5762	5.804e-01	7.267e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000486	100486	DUMMY00486	protein_coding	synthetic predicted protein-coding gene 00486	67.333	0.1846	0.2883	0.6403	5.809e-01	7.268e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002537	102537	DUMMY02537	protein_coding	synthetic predicted protein-coding gene 02537	171.667	0.1286	0.224	0.5741	5.814e-01	7.270e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001488	101488	DUMMY01488	protein_coding	synthetic predicted protein-coding gene 01488	544.667	0.1413	0.1918	0.7363	5.822e-01	7.277e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000482	100482	DUMMY00482	protein_coding	synthetic predicted protein-coding gene 00482	24.333	-0.1939	0.3709	-0.5228	5.841e-01	7.295e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001990	101990	DUMMY01990	protein_coding	synthetic predicted protein-coding gene 01990	7.167	-0.3149	0.4681	-0.6727	5.839e-01	7.295e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000403	100403	DUMMY00403	protein_coding	synthetic predicted protein-coding gene 00403	586.5	0.0926	0.1995	0.4643	5.848e-01	7.301e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002328	102328	DUMMY02328	protein_coding	synthetic predicted protein-coding gene 02328	234.667	0.131	0.2318	0.565	5.854e-01	7.306e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002202	102202	DUMMY02202	protein_coding	synthetic predicted protein-coding gene 02202	323.833	0.0578	0.2463	0.2348	5.864e-01	7.311e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002638	102638	DUMMY02638	protein_coding	synthetic predicted protein-coding gene 02638	474.0	-0.1522	0.2727	-0.5579	5.862e-01	7.311e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002785	102785	DUMMY02785	protein_coding	synthetic predicted protein-coding gene 02785	168.667	0.1651	0.2418	0.6825	5.870e-01	7.317e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002595	102595	DUMMY02595	protein_coding	synthetic predicted protein-coding gene 02595	339.5	0.1061	0.2235	0.4749	5.874e-01	7.318e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001379	101379	DUMMY01379	protein_coding	synthetic predicted protein-coding gene 01379	4.833	0.2713	0.4974	0.5455	5.893e-01	7.332e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002366	102366	DUMMY02366	protein_coding	synthetic predicted protein-coding gene 02366	416.167	-0.1189	0.2094	-0.568	5.890e-01	7.332e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001754	101754	DUMMY01754	protein_coding	synthetic predicted protein-coding gene 01754	216.833	-0.1306	0.2361	-0.5534	5.887e-01	7.332e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002862	102862	DUMMY02862	protein_coding	synthetic predicted protein-coding gene 02862	194.667	0.0591	0.235	0.2517	5.903e-01	7.340e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001962	101962	DUMMY01962	protein_coding	synthetic predicted protein-coding gene 01962	292.5	0.222	0.2666	0.8327	5.904e-01	7.340e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002629	102629	DUMMY02629	protein_coding	synthetic predicted protein-coding gene 02629	722.167	-0.1686	0.2063	-0.817	5.906e-01	7.340e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002732	102732	DUMMY02732	protein_coding	synthetic predicted protein-coding gene 02732	5.667	0.3132	0.4802	0.6522	5.916e-01	7.347e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001661	101661	DUMMY01661	lncRNA	synthetic predicted protein-coding gene 01661	188.167	0.1915	0.2559	0.7481	5.915e-01	7.347e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001872	101872	DUMMY01872	protein_coding	synthetic predicted protein-coding gene 01872	116.0	0.1405	0.2844	0.4939	5.921e-01	7.349e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001541	101541	DUMMY01541	lncRNA	synthetic predicted protein-coding gene 01541	80.667	-0.1542	0.3435	-0.4489	5.932e-01	7.360e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001514	101514	DUMMY01514	protein_coding	synthetic predicted protein-coding gene 01514	19.5	-0.2168	0.3762	-0.5763	5.936e-01	7.362e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001516	101516	DUMMY01516	protein_coding	synthetic predicted protein-coding gene 01516	20.333	-0.2313	0.3719	-0.622	5.948e-01	7.374e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002688	102688	DUMMY02688	protein_coding	synthetic predicted protein-coding gene 02688	28.333	-0.1335	0.4589	-0.291	5.961e-01	7.387e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000206	100206	DUMMY00206	protein_coding	synthetic predicted protein-coding gene 00206	138.833	0.0932	0.3163	0.2947	5.965e-01	7.389e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000305	100305	DUMMY00305	protein_coding	synthetic predicted protein-coding gene 00305	17.667	0.2655	0.4806	0.5523	5.969e-01	7.390e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001611	101611	DUMMY01611	protein_coding	synthetic predicted protein-coding gene 01611	62.667	-0.183	0.2817	-0.6495	5.977e-01	7.397e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000361	100361	DUMMY00361	lncRNA	synthetic predicted protein-coding gene 00361	113.333	-0.1777	0.2794	-0.6358	5.995e-01	7.416e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002069	102069	DUMMY02069	protein_coding	synthetic predicted protein-coding gene 02069	11.667	0.1583	0.4313	0.367	6.010e-01	7.431e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002889	102889	DUMMY02889	protein_coding	synthetic predicted protein-coding gene 02889	238.667	0.0724	0.2098	0.3451	6.019e-01	7.440e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001659	101659	DUMMY01659	protein_coding	synthetic predicted protein-coding gene 01659	812.0	-0.1161	0.1989	-0.5836	6.026e-01	7.444e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000005	100005	PAX1	protein_coding	paired box 1	925.667	0.081	0.2182	0.3713	6.027e-01	7.444e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000633	100633	DUMMY00633	protein_coding	synthetic predicted protein-coding gene 00633	182.0	0.0949	0.2427	0.391	6.038e-01	7.449e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000561	100561	DUMMY00561	lncRNA	synthetic predicted protein-coding gene 00561	3.833	0.3344	0.534	0.6263	6.039e-01	7.449e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002437	102437	DUMMY02437	protein_coding	synthetic predicted protein-coding gene 02437	103.5	-0.1806	0.2909	-0.6208	6.035e-01	7.449e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000470	100470	DUMMY00470	protein_coding	synthetic predicted protein-coding gene 00470	430.167	-0.1688	0.2455	-0.6876	6.054e-01	7.458e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001547	101547	DUMMY01547	protein_coding	synthetic predicted protein-coding gene 01547	177.0	0.2172	0.2801	0.7752	6.059e-01	7.458e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000653	100653	DUMMY00653	protein_coding	synthetic predicted protein-coding gene 00653	18.833	-0.3247	0.407	-0.7979	6.058e-01	7.458e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002344	102344	DUMMY02344	protein_coding	synthetic predicted protein-coding gene 02344	10.5	0.1312	0.5106	0.2571	6.051e-01	7.458e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001022	101022	DUMMY01022	protein_coding	synthetic predicted protein-coding gene 01022	8.0	-0.2268	0.4504	-0.5035	6.056e-01	7.458e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002262	102262	DUMMY02262	protein_coding	synthetic predicted protein-coding gene 02262	287.833	-0.0784	0.2076	-0.3777	6.062e-01	7.459e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002090	102090	DUMMY02090	protein_coding	synthetic predicted protein-coding gene 02090	13.0	0.1426	0.4482	0.3182	6.069e-01	7.461e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002024	102024	DUMMY02024	protein_coding	synthetic predicted protein-coding gene 02024	123.5	-0.0815	0.2442	-0.3336	6.066e-01	7.461e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001862	101862	DUMMY01862	protein_coding	synthetic predicted protein-coding gene 01862	669.5	0.1919	0.2229	0.8611	6.083e-01	7.475e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001605	101605	DUMMY01605	protein_coding	synthetic predicted protein-coding gene 01605	750.167	-0.0968	0.1852	-0.5224	6.090e-01	7.476e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000955	100955	DUMMY00955	protein_coding	synthetic predicted protein-coding gene 00955	15.0	-0.1864	0.3815	-0.4886	6.085e-01	7.476e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000203	100203	DUMMY00203	protein_coding	synthetic predicted protein-coding gene 00203	2.333	-0.341	0.5759	-0.5922	6.090e-01	7.476e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002471	102471	DUMMY02471	protein_coding	synthetic predicted protein-coding gene 02471	3.333	0.2515	0.5654	0.4449	6.098e-01	7.482e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000770	100770	DUMMY00770	protein_coding	synthetic predicted protein-coding gene 00770	103.833	-0.0692	0.2943	-0.2349	6.104e-01	7.485e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001292	101292	DUMMY01292	protein_coding	synthetic predicted protein-coding gene 01292	303.5	0.0839	0.2022	0.4147	6.105e-01	7.485e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000176	100176	DUMMY00176	protein_coding	synthetic predicted protein-coding gene 00176	31.833	-0.2535	0.3581	-0.7078	6.118e-01	7.497e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001154	101154	DUMMY01154	protein_coding	synthetic predicted protein-coding gene 01154	78.833	-0.1395	0.2711	-0.5147	6.120e-01	7.497e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001175	101175	DUMMY01175	protein_coding	synthetic predicted protein-coding gene 01175	94.333	0.1116	0.261	0.4277	6.124e-01	7.499e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002063	102063	DUMMY02063	protein_coding	synthetic predicted protein-coding gene 02063	14.5	0.2249	0.3876	0.5802	6.131e-01	7.501e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002584	102584	DUMMY02584	protein_coding	synthetic predicted protein-coding gene 02584	211.167	0.1569	0.2206	0.7114	6.128e-01	7.501e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000662	100662	DUMMY00662	protein_coding	synthetic predicted protein-coding gene 00662	9.0	-0.3049	0.4708	-0.6475	6.145e-01	7.515e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002210	102210	DUMMY02210	protein_coding	synthetic predicted protein-coding gene 02210	18.167	0.2324	0.4428	0.5247	6.162e-01	7.533e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000845	100845	DUMMY00845	protein_coding	synthetic predicted protein-coding gene 00845	59.333	-0.1932	0.3043	-0.6349	6.165e-01	7.534e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001816	101816	DUMMY01816	protein_coding	synthetic predicted protein-coding gene 01816	24.167	-0.1366	0.3389	-0.403	6.173e-01	7.540e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002714	102714	DUMMY02714	protein_coding	synthetic predicted protein-coding gene 02714	6.667	0.1343	0.4706	0.2854	6.194e-01	7.555e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002631	102631	DUMMY02631	protein_coding	synthetic predicted protein-coding gene 02631	141.333	-0.0814	0.2424	-0.3358	6.195e-01	7.555e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000363	100363	DUMMY00363	protein_coding	synthetic predicted protein-coding gene 00363	30.167	0.2357	0.3589	0.6568	6.193e-01	7.555e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000268	100268	DUMMY00268	protein_coding	synthetic predicted protein-coding gene 00268	254.333	-0.0566	0.2056	-0.2753	6.190e-01	7.555e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002133	102133	DUMMY02133	protein_coding	synthetic predicted protein-coding gene 02133	205.833	0.0629	0.237	0.2656	6.200e-01	7.558e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000962	100962	DUMMY00962	protein_coding	synthetic predicted protein-coding gene 00962	68.833	-0.1458	0.2875	-0.5071	6.221e-01	7.580e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
